Date,^GSPC,^IXIC,^GDAXI,^FTSE
2001-03-22,1117.5799560546875,1897.699951171875,5388.02001953125,5314.7998046875
2001-03-23,1139.8299560546875,1928.6800537109375,5544.669921875,5402.2998046875
2001-03-26,1152.68994140625,1918.489990234375,5726.97021484375,5576.60009765625
2001-03-27,1182.1700439453125,1972.22998046875,5938.2099609375,5728.10009765625
2001-03-28,1153.2900390625,1854.1300048828125,5817.52001953125,5614.0
2001-03-29,1147.949951171875,1820.5699462890625,5879.2998046875,5588.39990234375
2001-03-30,1160.3299560546875,1840.260009765625,5829.9501953125,5633.7001953125
2001-04-02,1145.8699951171875,1782.969970703125,5760.759765625,5618.5
2001-04-03,1106.4599609375,1673.0,5553.4599609375,5463.10009765625
2001-04-04,1103.25,1638.800048828125,5597.66015625,5535.7001953125
2001-04-05,1151.43994140625,1785.0,5773.33984375,5621.7998046875
2001-04-06,1128.4300537109375,1720.3599853515625,5698.8798828125,5601.5
2001-04-09,1137.5899658203125,1745.7099609375,5781.009765625,5663.2998046875
2001-04-10,1168.3800048828125,1852.030029296875,5913.83984375,5803.0
2001-04-11,1165.8900146484375,1898.949951171875,5951.16015625,5788.10009765625
2001-04-12,1183.5,1961.4300537109375,6002.2998046875,5766.60009765625
2001-04-16,1179.6800537109375,1909.5699462890625,,
2001-04-17,1191.81005859375,1923.219970703125,5935.580078125,5761.10009765625
2001-04-18,1238.1600341796875,2079.43994140625,6164.8798828125,5890.2001953125
2001-04-19,1253.68994140625,2182.139892578125,6181.91015625,5871.60009765625
2001-04-20,1242.97998046875,2163.409912109375,6127.97021484375,5879.7998046875
2001-04-23,1224.3599853515625,2059.320068359375,6051.47998046875,5871.2998046875
2001-04-24,1209.469970703125,2016.6099853515625,6124.56982421875,5840.2998046875
2001-04-25,1228.75,2059.800048828125,6115.18994140625,5827.5
2001-04-26,1234.52001953125,2034.8800048828125,6123.66015625,5868.2998046875
2001-04-27,1253.050048828125,2075.679931640625,6175.240234375,5951.39990234375
2001-04-30,1249.4599609375,2116.239990234375,6264.509765625,5967.0
2001-05-01,1266.43994140625,2168.239990234375,,5928.0
2001-05-02,1267.4300537109375,2220.60009765625,6213.83984375,5904.2001953125
2001-05-03,1248.5799560546875,2146.199951171875,6089.169921875,5765.7998046875
2001-05-04,1266.6099853515625,2191.530029296875,6138.27978515625,5870.2998046875
2001-05-07,1263.510009765625,2173.570068359375,6122.6201171875,
2001-05-08,1261.199951171875,2198.77001953125,6108.72021484375,5886.39990234375
2001-05-09,1255.5400390625,2156.6298828125,6063.93994140625,5893.7001953125
2001-05-10,1255.1800537109375,2128.860107421875,6165.18017578125,5964.0
2001-05-11,1245.6700439453125,2107.429931640625,6141.02001953125,5896.7998046875
2001-05-14,1248.9200439453125,2081.919921875,6064.68017578125,5690.5
2001-05-15,1249.43994140625,2085.580078125,6070.3798828125,5842.89990234375
2001-05-16,1284.989990234375,2166.43994140625,6148.43994140625,5884.0
2001-05-17,1288.489990234375,2193.679931640625,6173.81005859375,5904.60009765625
2001-05-18,1291.9599609375,2198.8798828125,6186.8701171875,5915.0
2001-05-21,1312.8299560546875,2305.590087890625,6249.8701171875,5941.60009765625
2001-05-22,1309.3800048828125,2313.85009765625,6270.58984375,5976.60009765625
2001-05-23,1289.050048828125,2243.47998046875,6215.25,5897.5
2001-05-24,1293.1700439453125,2282.02001953125,6278.89990234375,5915.89990234375
2001-05-25,1277.8900146484375,2251.030029296875,6223.56982421875,5889.7998046875
2001-05-29,1267.9300537109375,2175.5400390625,6120.330078125,5863.89990234375
2001-05-30,1248.0799560546875,2084.5,6041.22021484375,5796.89990234375
2001-05-31,1255.8199462890625,2110.489990234375,6123.259765625,5796.2001953125
2001-06-01,1260.6700439453125,2149.43994140625,6125.169921875,5809.60009765625
2001-06-04,1267.1099853515625,2155.929931640625,6177.740234375,5856.5
2001-06-05,1283.5699462890625,2233.659912109375,6242.1298828125,5922.60009765625
2001-06-06,1270.030029296875,2217.72998046875,6192.43994140625,5901.5
2001-06-07,1276.9599609375,2264.0,6184.25,5948.2998046875
2001-06-08,1264.9599609375,2215.10009765625,6187.2099609375,5950.60009765625
2001-06-11,1254.3900146484375,2170.780029296875,6162.740234375,5860.5
2001-06-12,1255.8499755859375,2169.949951171875,6059.14990234375,5804.0
2001-06-13,1241.5999755859375,2121.659912109375,6111.93994140625,5820.2001953125
2001-06-14,1219.8699951171875,2044.0699462890625,6031.27001953125,5752.60009765625
2001-06-15,1214.3599853515625,2028.4300537109375,5915.18017578125,5723.0
2001-06-18,1208.4300537109375,1988.6300048828125,5869.0400390625,5671.60009765625
2001-06-19,1212.5799560546875,1992.6600341796875,5922.52978515625,5680.39990234375
2001-06-20,1223.1400146484375,2031.239990234375,5876.0400390625,5699.60009765625
2001-06-21,1237.0400390625,2058.760009765625,5926.3798828125,5641.39990234375
2001-06-22,1225.3499755859375,2034.8399658203125,5941.77001953125,5665.7001953125
2001-06-25,1218.5999755859375,2050.8701171875,5902.31982421875,5661.89990234375
2001-06-26,1216.760009765625,2064.6201171875,5847.7900390625,5555.7001953125
2001-06-27,1211.0699462890625,2074.739990234375,5833.10009765625,5607.89990234375
2001-06-28,1226.199951171875,2125.4599609375,5971.77001953125,5638.39990234375
2001-06-29,1224.3800048828125,2160.5400390625,6058.3798828125,5642.5
2001-07-02,1236.719970703125,2148.719970703125,6109.5,5716.7001953125
2001-07-03,1234.449951171875,2140.800048828125,6056.83984375,5639.89990234375
2001-07-05,1219.239990234375,2080.110107421875,5999.18994140625,5549.60009765625
2001-07-06,1190.5899658203125,2004.1600341796875,5862.10009765625,5479.2001953125
2001-07-09,1198.780029296875,2026.7099609375,5869.85986328125,5468.89990234375
2001-07-10,1181.52001953125,1962.7900390625,5816.31982421875,5467.89990234375
2001-07-11,1180.1800537109375,1972.0400390625,5801.7998046875,5391.89990234375
2001-07-12,1208.1400146484375,2075.739990234375,5889.8798828125,5481.60009765625
2001-07-13,1215.6800537109375,2084.7900390625,5928.009765625,5537.0
2001-07-16,1202.449951171875,2029.1199951171875,5853.759765625,5517.10009765625
2001-07-17,1214.43994140625,2067.320068359375,5846.66015625,5427.7998046875
2001-07-18,1207.7099609375,2016.1700439453125,5728.3701171875,5404.60009765625
2001-07-19,1215.02001953125,2046.5899658203125,5829.68994140625,5437.39990234375
2001-07-20,1210.8499755859375,2029.3699951171875,5764.06005859375,5387.10009765625
2001-07-23,1191.030029296875,1988.56005859375,5791.72998046875,5405.2998046875
2001-07-24,1171.6500244140625,1959.239990234375,5663.259765625,5320.2001953125
2001-07-25,1190.489990234375,1984.3199462890625,5582.759765625,5275.7001953125
2001-07-26,1202.9300537109375,2022.9599609375,5675.759765625,5286.10009765625
2001-07-27,1205.8199462890625,2029.0699462890625,5754.85986328125,5403.10009765625
2001-07-30,1204.52001953125,2017.8399658203125,5792.18994140625,5446.7001953125
2001-07-31,1211.22998046875,2027.1300048828125,5861.18994140625,5529.10009765625
2001-08-01,1215.9300537109375,2068.3798828125,5835.22998046875,5546.89990234375
2001-08-02,1220.75,2087.3798828125,5777.27978515625,5584.5
2001-08-03,1214.3499755859375,2066.330078125,5735.8798828125,5547.60009765625
2001-08-06,1200.47998046875,2034.260009765625,5746.0400390625,5526.39990234375
2001-08-07,1204.4000244140625,2027.7900390625,5752.509765625,5536.7998046875
2001-08-08,1183.530029296875,1966.3599853515625,5614.509765625,5476.5
2001-08-09,1183.4300537109375,1963.3199462890625,5512.27978515625,5402.89990234375
2001-08-10,1190.1600341796875,1956.469970703125,5433.490234375,5427.2001953125
2001-08-13,1191.2900390625,1982.25,5453.77001953125,5431.10009765625
2001-08-14,1186.72998046875,1964.530029296875,5520.7099609375,5507.7998046875
2001-08-15,1178.02001953125,1918.8900146484375,5455.43994140625,5461.60009765625
2001-08-16,1181.6600341796875,1930.3199462890625,5361.919921875,5389.7998046875
2001-08-17,1161.969970703125,1867.010009765625,5222.1201171875,5342.10009765625
2001-08-20,1171.4100341796875,1881.3499755859375,5207.830078125,5357.5
2001-08-21,1157.260009765625,1831.300048828125,5216.10986328125,5430.2998046875
2001-08-22,1165.31005859375,1860.010009765625,5220.2099609375,5408.7001953125
2001-08-23,1162.0899658203125,1842.969970703125,5254.0400390625,5396.5
2001-08-24,1184.9300537109375,1916.800048828125,5387.5,5471.89990234375
2001-08-27,1179.2099609375,1912.4100341796875,5406.47021484375,
2001-08-28,1161.510009765625,1864.97998046875,5308.77978515625,5434.7001953125
2001-08-29,1148.56005859375,1843.1700439453125,5305.0,5417.60009765625
2001-08-30,1129.030029296875,1791.6800537109375,5162.39990234375,5332.7001953125
2001-08-31,1133.5799560546875,1805.4300537109375,5188.169921875,5345.0
2001-09-04,1132.93994140625,1770.780029296875,5208.10009765625,5379.60009765625
2001-09-05,1131.739990234375,1759.010009765625,5048.080078125,5316.10009765625
2001-09-06,1106.4000244140625,1705.6400146484375,4875.3701171875,5204.2998046875
2001-09-07,1085.780029296875,1687.699951171875,4730.669921875,5070.2998046875
2001-09-10,1092.5400390625,1695.3800048828125,4670.1298828125,5033.7001953125
2001-09-17,1038.77001953125,1579.550048828125,4234.5498046875,4898.89990234375
2001-09-18,1032.739990234375,1555.0799560546875,4194.85009765625,4848.7001953125
2001-09-19,1016.0999755859375,1527.800048828125,4041.800048828125,4721.7001953125
2001-09-20,984.5399780273438,1470.9300537109375,3809.669921875,4556.89990234375
2001-09-21,965.7999877929688,1423.18994140625,3787.22998046875,4433.7001953125
2001-09-24,1003.4500122070312,1499.4000244140625,4038.68994140625,4613.89990234375
2001-09-25,1012.27001953125,1501.6400146484375,4009.1201171875,4663.39990234375
2001-09-26,1007.0399780273438,1464.0400390625,4095.320068359375,4696.10009765625
2001-09-27,1018.6099853515625,1460.7099609375,4184.5,4763.60009765625
2001-09-28,1040.93994140625,1498.800048828125,4308.14990234375,4903.39990234375
2001-10-01,1038.550048828125,1480.4599609375,4239.97021484375,4785.60009765625
2001-10-02,1051.3299560546875,1492.3299560546875,4304.2001953125,4832.2998046875
2001-10-03,1072.280029296875,1580.81005859375,4436.66015625,4881.7998046875
2001-10-04,1069.6300048828125,1597.31005859375,4548.1298828125,5016.2001953125
2001-10-05,1071.3800048828125,1605.300048828125,4487.68994140625,5036.0
2001-10-08,1062.43994140625,1605.949951171875,4495.14990234375,5032.7001953125
2001-10-09,1056.75,1570.18994140625,4472.419921875,5009.7998046875
2001-10-10,1080.989990234375,1626.260009765625,4613.18994140625,5153.10009765625
2001-10-11,1097.4300537109375,1701.469970703125,4718.4599609375,5164.89990234375
2001-10-12,1091.6500244140625,1703.4000244140625,4625.1298828125,5145.5
2001-10-15,1089.97998046875,1696.31005859375,4548.47998046875,5067.2998046875
2001-10-16,1097.5400390625,1722.0699462890625,4626.47998046875,5082.60009765625
2001-10-17,1077.0899658203125,1646.3399658203125,4644.81982421875,5203.39990234375
2001-10-18,1068.6099853515625,1652.719970703125,4574.3701171875,5116.0
2001-10-19,1073.47998046875,1671.31005859375,4513.52978515625,5017.7001953125
2001-10-22,1089.9000244140625,1708.0799560546875,4619.31982421875,5070.39990234375
2001-10-23,1084.780029296875,1704.43994140625,4704.22021484375,5193.2998046875
2001-10-24,1085.199951171875,1731.5400390625,4811.81982421875,5167.60009765625
2001-10-25,1100.0899658203125,1775.469970703125,4715.60009765625,5086.60009765625
2001-10-26,1104.6099853515625,1768.9599609375,4820.259765625,5188.7001953125
2001-10-29,1078.300048828125,1699.52001953125,4660.35009765625,5085.89990234375
2001-10-30,1059.7900390625,1667.4100341796875,4543.97998046875,5003.60009765625
2001-10-31,1059.780029296875,1690.199951171875,4559.1298828125,5039.7001953125
2001-11-01,1084.0999755859375,1746.300048828125,4636.1298828125,5071.2001953125
2001-11-02,1087.199951171875,1745.72998046875,4583.31005859375,5129.5
2001-11-05,1102.8399658203125,1793.6500244140625,4755.10986328125,5209.10009765625
2001-11-06,1118.8599853515625,1835.0799560546875,4707.64990234375,5214.10009765625
2001-11-07,1115.800048828125,1837.530029296875,4860.66015625,5216.2998046875
2001-11-08,1118.5400390625,1827.77001953125,4993.56982421875,5278.10009765625
2001-11-09,1120.31005859375,1828.47998046875,4910.06982421875,5244.2001953125
2001-11-12,1118.3299560546875,1840.1300048828125,4820.3701171875,5146.2001953125
2001-11-13,1139.0899658203125,1892.1099853515625,4946.97021484375,5277.10009765625
2001-11-14,1141.2099609375,1903.18994140625,4953.52978515625,5240.7998046875
2001-11-15,1142.239990234375,1900.5699462890625,5006.330078125,5238.2001953125
2001-11-16,1138.6500244140625,1898.5799560546875,5062.64013671875,5291.0
2001-11-19,1151.06005859375,1934.4200439453125,5185.10009765625,5338.0
2001-11-20,1142.6600341796875,1880.510009765625,5096.18017578125,5298.7001953125
2001-11-21,1137.030029296875,1875.050048828125,5087.02978515625,5313.7998046875
2001-11-23,1150.3399658203125,1903.199951171875,5150.97021484375,5293.2001953125
2001-11-26,1157.4200439453125,1941.22998046875,5114.1201171875,5302.5
2001-11-27,1149.5,1935.969970703125,5059.56982421875,5266.0
2001-11-28,1128.52001953125,1887.969970703125,4915.9501953125,5205.2001953125
2001-11-29,1140.199951171875,1933.260009765625,4936.080078125,5208.5
2001-11-30,1139.449951171875,1930.5799560546875,4989.91015625,5203.60009765625
2001-12-03,1129.9000244140625,1904.9000244140625,4988.43994140625,5164.60009765625
2001-12-04,1144.800048828125,1963.0999755859375,5013.990234375,5212.10009765625
2001-12-05,1170.3499755859375,2046.8399658203125,5262.75,5333.5
2001-12-06,1167.0999755859375,2054.27001953125,5271.2900390625,5369.7998046875
2001-12-07,1158.31005859375,2021.260009765625,5199.02978515625,5264.7001953125
2001-12-10,1139.9300537109375,1992.1199951171875,5124.68017578125,5185.0
2001-12-11,1136.760009765625,2001.9300537109375,5146.4501953125,5160.7998046875
2001-12-12,1137.0699462890625,2011.3800048828125,5062.56005859375,5120.0
2001-12-13,1119.3800048828125,1946.510009765625,4966.0498046875,5074.89990234375
2001-12-14,1123.0899658203125,1953.1700439453125,4909.419921875,5061.0
2001-12-17,1134.3599853515625,1987.449951171875,5067.990234375,5136.2998046875
2001-12-18,1142.9200439453125,2004.760009765625,5039.64013671875,5151.10009765625
2001-12-19,1149.56005859375,1982.8900146484375,4984.68994140625,5120.60009765625
2001-12-20,1139.9300537109375,1918.5400390625,4934.14013671875,5080.2001953125
2001-12-21,1144.8900146484375,1945.8299560546875,5019.009765625,5159.2001953125
2001-12-24,1144.6500244140625,1944.47998046875,,5177.39990234375
2001-12-26,1149.3699951171875,1960.699951171875,,
2001-12-27,1157.1300048828125,1976.4200439453125,5117.1298828125,5213.2001953125
2001-12-28,1161.02001953125,1987.260009765625,5160.10009765625,5242.39990234375
2001-12-31,1148.0799560546875,1950.4000244140625,,5217.39990234375
2002-01-02,1154.6700439453125,1979.25,5167.8798828125,5218.2998046875
2002-01-03,1165.27001953125,2044.27001953125,5270.2900390625,5318.7998046875
2002-01-04,1172.510009765625,2059.3798828125,5318.72998046875,5323.7998046875
2002-01-07,1164.8900146484375,2037.0999755859375,5232.22021484375,5293.60009765625
2002-01-08,1160.7099609375,2055.739990234375,5236.3701171875,5250.39990234375
2002-01-09,1155.1400146484375,2044.8900146484375,5288.2099609375,5228.5
2002-01-10,1156.550048828125,2047.239990234375,5228.10986328125,5190.7001953125
2002-01-11,1145.5999755859375,2022.4599609375,5209.97021484375,5198.60009765625
2002-01-14,1138.4100341796875,1990.739990234375,5065.83984375,5113.5
2002-01-15,1146.18994140625,2000.9100341796875,5062.0400390625,5166.0
2002-01-16,1127.5699462890625,1944.43994140625,4984.2001953125,5127.60009765625
2002-01-17,1138.8800048828125,1985.8199462890625,5133.39990234375,5138.5
2002-01-18,1127.5799560546875,1930.3399658203125,5122.22998046875,5126.7998046875
2002-01-22,1119.31005859375,1882.530029296875,5045.72021484375,5149.2001953125
2002-01-23,1128.1800537109375,1922.3800048828125,5163.02978515625,5180.7001953125
2002-01-24,1132.1500244140625,1942.5799560546875,5170.43994140625,5233.10009765625
2002-01-25,1133.280029296875,1937.699951171875,5156.6298828125,5193.10009765625
2002-01-28,1133.06005859375,1943.9100341796875,5159.02001953125,5223.60009765625
2002-01-29,1100.6400146484375,1892.989990234375,5084.52001953125,5131.39990234375
2002-01-30,1113.5699462890625,1913.43994140625,5052.2001953125,5089.2998046875
2002-01-31,1130.199951171875,1934.030029296875,5107.60986328125,5164.7998046875
2002-02-01,1122.199951171875,1911.239990234375,5097.06005859375,5189.7001953125
2002-02-04,1094.43994140625,1855.530029296875,4984.47998046875,5167.2998046875
2002-02-05,1090.02001953125,1838.52001953125,4936.75,5093.39990234375
2002-02-06,1083.510009765625,1812.7099609375,4804.41015625,5073.7998046875
2002-02-07,1080.1700439453125,1782.1099853515625,4862.6201171875,5127.0
2002-02-08,1096.219970703125,1818.8800048828125,4835.9501953125,5128.10009765625
2002-02-11,1111.93994140625,1846.6600341796875,4940.0,5161.7998046875
2002-02-12,1107.5,1834.2099609375,4884.77978515625,5135.7001953125
2002-02-13,1118.510009765625,1859.1600341796875,4935.35009765625,5153.89990234375
2002-02-14,1116.47998046875,1843.3699951171875,4973.77001953125,5208.7998046875
2002-02-15,1104.1800537109375,1805.199951171875,4862.60009765625,5182.5
2002-02-19,1083.3399658203125,1750.6099853515625,4764.0498046875,5092.5
2002-02-20,1097.97998046875,1775.5699462890625,4780.240234375,5024.2001953125
2002-02-21,1080.949951171875,1716.239990234375,4850.72998046875,5073.2998046875
2002-02-22,1089.8399658203125,1724.5400390625,4745.580078125,5050.7998046875
2002-02-25,1109.4300537109375,1769.8800048828125,4863.5400390625,5100.7001953125
2002-02-26,1109.3800048828125,1766.8599853515625,4897.75,5139.0
2002-02-27,1109.8900146484375,1751.8800048828125,4960.22021484375,5178.39990234375
2002-02-28,1106.72998046875,1731.489990234375,5039.080078125,5101.0
2002-03-01,1131.780029296875,1802.739990234375,5097.41015625,5169.0
2002-03-04,1153.8399658203125,1859.3199462890625,5245.83984375,5242.0
2002-03-05,1146.1400146484375,1866.2900390625,5228.669921875,5214.0
2002-03-06,1162.77001953125,1890.4000244140625,5285.259765625,5245.5
2002-03-07,1157.5400390625,1881.6300048828125,5289.43017578125,5282.10009765625
2002-03-08,1164.31005859375,1929.6700439453125,5359.5498046875,5285.7001953125
2002-03-11,1168.260009765625,1929.489990234375,5340.669921875,5258.89990234375
2002-03-12,1165.5799560546875,1897.1199951171875,5275.81005859375,5252.5
2002-03-13,1154.0899658203125,1862.030029296875,5245.990234375,5272.0
2002-03-14,1153.0400390625,1854.1400146484375,5276.8701171875,5261.39990234375
2002-03-15,1166.1600341796875,1868.300048828125,5401.10986328125,5292.7001953125
2002-03-18,1165.550048828125,1877.06005859375,5426.0400390625,5299.89990234375
2002-03-19,1170.2900390625,1880.8699951171875,5462.5498046875,5316.10009765625
2002-03-20,1151.8499755859375,1832.8699951171875,5364.7001953125,5266.89990234375
2002-03-21,1153.5899658203125,1868.8299560546875,5348.68017578125,5253.2998046875
2002-03-22,1148.699951171875,1851.3900146484375,5366.1298828125,5250.5
2002-03-25,1131.8699951171875,1812.489990234375,5317.3798828125,5203.60009765625
2002-03-26,1138.489990234375,1824.1700439453125,5390.58984375,5195.5
2002-03-27,1144.5799560546875,1826.75,5348.0,5214.7001953125
2002-03-28,1147.3900146484375,1845.3499755859375,5397.2900390625,5271.7998046875
2002-04-01,1146.5400390625,1862.6199951171875,,
2002-04-02,1136.760009765625,1804.4000244140625,5311.080078125,5251.39990234375
2002-04-03,1125.4000244140625,1784.3499755859375,5281.83984375,5247.7998046875
2002-04-04,1126.3399658203125,1789.75,5254.9501953125,5209.5
2002-04-05,1122.72998046875,1770.030029296875,5260.52978515625,5233.60009765625
2002-04-08,1125.2900390625,1785.8699951171875,5180.330078125,5178.60009765625
2002-04-09,1117.800048828125,1742.5699462890625,5170.25,5179.60009765625
2002-04-10,1130.469970703125,1767.0699462890625,5265.35986328125,5229.10009765625
2002-04-11,1103.68994140625,1725.239990234375,5162.9599609375,5137.39990234375
2002-04-12,1111.010009765625,1756.18994140625,5189.64990234375,5161.0
2002-04-15,1102.550048828125,1753.780029296875,5244.2001953125,5201.39990234375
2002-04-16,1128.3699951171875,1816.7900390625,5343.8798828125,5259.89990234375
2002-04-17,1126.0699462890625,1810.6700439453125,5318.5498046875,5263.89990234375
2002-04-18,1124.469970703125,1802.4300537109375,5262.8798828125,5229.39990234375
2002-04-19,1125.1700439453125,1796.8299560546875,5284.5498046875,5243.60009765625
2002-04-22,1107.8299560546875,1758.6800537109375,5205.47998046875,5221.5
2002-04-23,1100.9599609375,1730.2900390625,5192.10009765625,5191.0
2002-04-24,1093.1400146484375,1713.3399658203125,5160.14013671875,5218.2001953125
2002-04-25,1091.47998046875,1713.699951171875,5054.41015625,5197.5
2002-04-26,1076.3199462890625,1663.8900146484375,5000.3798828125,5159.0
2002-04-29,1065.449951171875,1656.9300537109375,5008.0400390625,5153.89990234375
2002-04-30,1076.9200439453125,1688.22998046875,5041.2001953125,5165.60009765625
2002-05-01,1086.4599609375,1677.530029296875,,5125.5
2002-05-02,1084.56005859375,1644.8199462890625,4964.56005859375,5174.10009765625
2002-05-03,1073.4300537109375,1613.030029296875,4882.77001953125,5203.10009765625
2002-05-06,1052.6700439453125,1578.47998046875,4880.669921875,
2002-05-07,1049.489990234375,1573.8199462890625,4872.41015625,5119.89990234375
2002-05-08,1088.8499755859375,1696.2900390625,5028.58984375,5209.10009765625
2002-05-09,1073.010009765625,1650.489990234375,4966.47998046875,5197.60009765625
2002-05-10,1054.989990234375,1600.8499755859375,4871.7001953125,5171.2001953125
2002-05-13,1074.56005859375,1652.5400390625,4975.47998046875,5204.7998046875
2002-05-14,1097.280029296875,1719.050048828125,5049.080078125,5239.5
2002-05-15,1091.0699462890625,1725.56005859375,5072.39013671875,5259.10009765625
2002-05-16,1098.22998046875,1730.43994140625,5047.4501953125,5248.5
2002-05-17,1106.5899658203125,1741.3900146484375,5036.41015625,5218.0
2002-05-20,1091.8800048828125,1701.5899658203125,4998.990234375,5208.10009765625
2002-05-21,1079.8800048828125,1664.1800537109375,4984.60986328125,5197.2001953125
2002-05-22,1086.02001953125,1673.449951171875,4919.5,5151.89990234375
2002-05-23,1097.0799560546875,1697.6300048828125,4879.5,5175.2998046875
2002-05-24,1083.8199462890625,1661.489990234375,4899.1298828125,5169.10009765625
2002-05-28,1074.550048828125,1652.1700439453125,4918.580078125,5074.2001953125
2002-05-29,1067.6600341796875,1624.3900146484375,4881.7998046875,5083.0
2002-05-30,1064.6600341796875,1631.9200439453125,4761.9599609375,5040.7998046875
2002-05-31,1067.1400146484375,1615.72998046875,4818.2998046875,5085.10009765625
2002-06-03,1040.6800537109375,1562.56005859375,4747.9501953125,
2002-06-04,1040.68994140625,1578.1199951171875,4625.7900390625,
2002-06-05,1049.9000244140625,1595.260009765625,4624.31005859375,4989.2001953125
2002-06-06,1029.1500244140625,1554.8800048828125,4657.52001953125,4957.60009765625
2002-06-07,1027.530029296875,1535.47998046875,4610.18017578125,4920.39990234375
2002-06-10,1030.739990234375,1530.68994140625,4589.259765625,4928.2001953125
2002-06-11,1013.5999755859375,1497.1800537109375,4606.08984375,4934.7998046875
2002-06-12,1020.260009765625,1519.1199951171875,4510.18994140625,4851.7001953125
2002-06-13,1009.5599975585938,1496.8800048828125,4470.14013671875,4771.89990234375
2002-06-14,1007.27001953125,1504.739990234375,4303.85009765625,4630.7998046875
2002-06-17,1036.1700439453125,1553.2900390625,4475.10009765625,4756.7998046875
2002-06-18,1037.1400146484375,1542.9599609375,4433.85009765625,4702.0
2002-06-19,1019.989990234375,1496.8299560546875,4354.81982421875,4652.39990234375
2002-06-20,1006.2899780273438,1464.75,4245.68017578125,4580.2998046875
2002-06-21,989.1400146484375,1440.9599609375,4232.39990234375,4605.39990234375
2002-06-24,992.719970703125,1460.3399658203125,4127.2099609375,4541.89990234375
2002-06-25,976.1400146484375,1423.989990234375,4202.97021484375,4631.0
2002-06-26,973.530029296875,1429.3299560546875,4099.0498046875,4531.0
2002-06-27,990.6400146484375,1459.199951171875,4259.43017578125,4540.7001953125
2002-06-28,989.8200073242188,1463.2099609375,4382.56005859375,4656.39990234375
2002-07-01,968.6500244140625,1403.800048828125,4366.81005859375,4685.7998046875
2002-07-02,948.0900268554688,1357.8199462890625,4195.9501953125,4546.7998046875
2002-07-03,953.989990234375,1380.1700439453125,4138.14990234375,4392.60009765625
2002-07-05,989.030029296875,1448.3599853515625,4483.02978515625,4615.7001953125
2002-07-08,976.97998046875,1405.6099853515625,4442.330078125,4601.2998046875
2002-07-09,952.8300170898438,1381.1199951171875,4369.759765625,4542.89990234375
2002-07-10,920.469970703125,1346.010009765625,4190.22021484375,4420.10009765625
2002-07-11,927.3699951171875,1374.4300537109375,4118.5,4230.10009765625
2002-07-12,921.3900146484375,1373.5,4130.7998046875,4224.10009765625
2002-07-15,917.9299926757812,1382.6199951171875,3912.510009765625,3994.5
2002-07-16,900.9400024414062,1375.260009765625,3977.75,4021.89990234375
2002-07-17,906.0399780273438,1397.25,4092.820068359375,4190.60009765625
2002-07-18,881.5599975585938,1356.949951171875,4100.75,4297.2998046875
2002-07-19,847.75,1319.1500244140625,3891.8798828125,4098.2998046875
2002-07-22,819.8499755859375,1282.6500244140625,3691.429931640625,3895.5
2002-07-23,797.7000122070312,1229.050048828125,3515.830078125,3858.0
2002-07-24,843.4299926757812,1290.22998046875,3632.659912109375,3777.10009765625
2002-07-25,838.6799926757812,1240.0799560546875,3520.4599609375,3965.89990234375
2002-07-26,852.8400268554688,1262.1199951171875,3579.0,4016.699951171875
2002-07-29,898.9600219726562,1335.25,3859.780029296875,4202.7001953125
2002-07-30,902.780029296875,1344.18994140625,3878.93994140625,4180.89990234375
2002-07-31,911.6199951171875,1328.260009765625,3700.139892578125,4246.2001953125
2002-08-01,884.6599731445312,1280.0,3606.449951171875,4044.5
2002-08-02,864.239990234375,1247.9200439453125,3532.489990234375,4075.60009765625
2002-08-05,834.5999755859375,1206.010009765625,3332.64990234375,3996.39990234375
2002-08-06,859.5700073242188,1259.550048828125,3568.639892578125,4131.0
2002-08-07,876.77001953125,1280.9000244140625,3465.5400390625,4094.39990234375
2002-08-08,905.4600219726562,1316.52001953125,3679.260009765625,4240.5
2002-08-09,908.6400146484375,1306.1199951171875,3760.860107421875,4322.39990234375
2002-08-12,903.7999877929688,1306.8399658203125,3647.1298828125,4221.60009765625
2002-08-13,884.2100219726562,1269.280029296875,3683.2099609375,4271.7001953125
2002-08-14,919.6199951171875,1334.300048828125,3589.919921875,4171.10009765625
2002-08-15,930.25,1345.010009765625,3665.739990234375,4327.5
2002-08-16,928.77001953125,1361.010009765625,3684.68994140625,4330.0
2002-08-19,950.7000122070312,1394.5400390625,3837.669921875,4426.89990234375
2002-08-20,937.4299926757812,1376.5899658203125,3768.510009765625,4368.89990234375
2002-08-21,949.3599853515625,1409.25,3868.169921875,4364.7998046875
2002-08-22,962.7000122070312,1422.949951171875,3906.550048828125,4434.7001953125
2002-08-23,940.8599853515625,1380.6199951171875,3828.260009765625,4389.7998046875
2002-08-26,947.9500122070312,1391.739990234375,3783.840087890625,
2002-08-27,934.8200073242188,1347.780029296875,3851.340087890625,4449.7001953125
2002-08-28,917.8699951171875,1314.3800048828125,3682.840087890625,4274.0
2002-08-29,917.7999877929688,1335.77001953125,3660.949951171875,4209.2998046875
2002-08-30,916.0700073242188,1314.8499755859375,3712.93994140625,4227.2998046875
2002-09-03,878.02001953125,1263.8399658203125,3398.989990234375,4028.699951171875
2002-09-04,893.4000244140625,1292.31005859375,3425.89990234375,4027.0
2002-09-05,879.1500244140625,1251.0,3354.7099609375,4011.0
2002-09-06,893.9199829101562,1295.300048828125,3485.679931640625,4107.2001953125
