Date,PG,^GSPC,^DJI
1998-03-17,23.59696388244629,1080.449951171875,8749.990234375
1998-03-18,23.932546615600586,1085.52001953125,8775.400390625
1998-03-19,24.091514587402344,1089.739990234375,8803.0498046875
1998-03-20,24.109163284301758,1099.1600341796875,8906.4296875
1998-03-23,24.391761779785156,1095.550048828125,8816.25
1998-03-24,24.409448623657227,1105.6500244140625,8904.4404296875
1998-03-25,24.109163284301758,1101.9300537109375,8872.7998046875
1998-03-26,24.303443908691406,1100.800048828125,8846.8896484375
1998-03-27,23.773576736450195,1095.43994140625,8796.080078125
1998-03-30,24.12683868408203,1093.5999755859375,8782.1201171875
1998-03-31,23.8442440032959,1101.75,8799.8095703125
1998-04-01,24.745019912719727,1108.1500244140625,8868.3203125
1998-04-02,25.310211181640625,1120.010009765625,8986.6396484375
1998-04-03,24.903972625732422,1122.699951171875,8983.41015625
1998-04-06,24.56839370727539,1121.3800048828125,9033.23046875
1998-04-07,24.5860595703125,1109.550048828125,8956.5
1998-04-08,24.391761779785156,1101.6500244140625,8891.48046875
1998-04-09,24.37410545349121,1110.6700439453125,8994.8603515625
1998-04-13,24.02086639404297,1109.68994140625,9012.2998046875
1998-04-14,23.72060203552246,1115.75,9110.2001953125
1998-04-15,23.45566749572754,1119.3199462890625,9162.26953125
1998-04-16,23.420331954956055,1108.1700439453125,9076.5703125
1998-04-17,24.056182861328125,1122.719970703125,9167.5
1998-04-20,23.738262176513672,1123.6500244140625,9141.83984375
1998-04-21,23.561634063720703,1126.6700439453125,9184.9404296875
1998-04-22,23.81022834777832,1130.5400390625,9176.7197265625
1998-04-23,24.377134323120117,1119.5799560546875,9143.330078125
1998-04-24,24.23542022705078,1107.9000244140625,9064.6201171875
1998-04-27,23.650779724121094,1086.5400390625,8917.6396484375
1998-04-28,22.889001846313477,1085.1099853515625,8898.9599609375
1998-04-29,23.10158920288086,1094.6199951171875,8951.51953125
1998-04-30,23.29644775390625,1111.75,9063.3701171875
1998-05-01,23.650779724121094,1121.0,9147.0703125
1998-05-04,23.863367080688477,1122.0699462890625,9192.66015625
1998-05-05,23.721635818481445,1115.5,9147.5703125
1998-05-06,23.31418228149414,1104.9200439453125,9054.650390625
1998-05-07,22.906721115112305,1095.1400146484375,8976.6796875
1998-05-08,22.95985984802246,1108.1400146484375,9055.150390625
1998-05-11,22.942153930664062,1106.6400146484375,9091.51953125
1998-05-12,23.048458099365234,1115.7900390625,9161.76953125
1998-05-13,23.49134635925293,1118.8599853515625,9211.83984375
1998-05-14,23.56220817565918,1117.3699951171875,9172.23046875
1998-05-15,23.225601196289062,1108.72998046875,9096.0
1998-05-18,23.95195960998535,1105.8199462890625,9050.91015625
1998-05-19,23.703941345214844,1109.52001953125,9054.650390625
1998-05-20,24.09368324279785,1119.06005859375,9171.48046875
1998-05-21,23.77479362487793,1114.6400146484375,9132.3701171875
1998-05-22,23.77479362487793,1110.469970703125,9114.4404296875
1998-05-26,23.278759002685547,1094.02001953125,8963.73046875
1998-05-27,23.473636627197266,1092.22998046875,8936.5703125
1998-05-28,23.827945709228516,1097.5999755859375,8970.2001953125
1998-05-29,23.77479362487793,1090.8199462890625,8899.9501953125
1998-06-01,24.23542022705078,1090.97998046875,8922.3701171875
1998-06-02,24.288558959960938,1093.219970703125,8891.240234375
1998-06-03,24.32399559020996,1082.72998046875,8803.7998046875
1998-06-04,24.501150131225586,1094.8299560546875,8870.5595703125
1998-06-05,24.90861701965332,1113.8599853515625,9037.7099609375
1998-06-08,24.90861701965332,1115.719970703125,9069.599609375
1998-06-09,25.01491355895996,1118.4100341796875,9049.919921875
1998-06-10,24.607452392578125,1112.280029296875,8971.7001953125
1998-06-11,23.96967315673828,1094.5799560546875,8811.76953125
1998-06-12,24.16454315185547,1098.8399658203125,8834.9404296875
1998-06-15,24.0405330657959,1077.010009765625,8627.9296875
1998-06-16,24.766891479492188,1087.5899658203125,8665.2900390625
1998-06-17,25.2806396484375,1107.1099853515625,8829.4599609375
1998-06-18,25.47551918029785,1106.3699951171875,8813.009765625
1998-06-19,25.05034065246582,1100.6500244140625,8712.8701171875
1998-06-22,24.572019577026367,1103.2099609375,8711.1298828125
1998-06-23,25.01491355895996,1119.489990234375,8828.4599609375
1998-06-24,25.75897789001465,1132.8800048828125,8923.8701171875
1998-06-25,25.599531173706055,1129.280029296875,8935.580078125
1998-06-26,25.617252349853516,1133.199951171875,8944.5400390625
1998-06-29,26.131017684936523,1138.489990234375,8997.3603515625
1998-06-30,25.812124252319336,1133.8399658203125,8952.01953125
1998-07-01,26.16645050048828,1148.56005859375,9048.669921875
